ID,Positively charged,Polarity,Non polarity,Cyclic,Aromaticity,Basicity,Hydrophobicity,Hydrophilicity,Small
Seq_38826,0.235,0.059,0.588,0.118,0.059,0.235,0.588,0.353,0.235
Seq_38827,0.235,0.059,0.588,0.118,0.059,0.235,0.588,0.353,0.235
Seq_38828,0.235,0.118,0.529,0.118,0.059,0.235,0.588,0.353,0.294
Seq_38829,0.294,0.118,0.471,0.118,0.059,0.294,0.529,0.412,0.294
Seq_38830,0.235,0.118,0.471,0.118,0.059,0.235,0.529,0.353,0.353
Seq_38831,0.235,0.118,0.471,0.118,0.059,0.235,0.529,0.353,0.353
Seq_38832,0.294,0.118,0.412,0.118,0.059,0.294,0.471,0.412,0.294
Seq_38833,0.294,0.118,0.353,0.118,0.059,0.294,0.412,0.471,0.353
Seq_38834,0.294,0.176,0.294,0.059,0.059,0.294,0.412,0.412,0.353
Seq_38835,0.294,0.235,0.235,0.059,0.059,0.294,0.353,0.412,0.353
Seq_38836,0.235,0.235,0.235,0.059,0.059,0.235,0.353,0.353,0.412
Seq_38837,0.294,0.235,0.235,0.059,0.059,0.294,0.353,0.412,0.412
Seq_38838,0.294,0.235,0.235,0.059,0.059,0.294,0.353,0.412,0.471
Seq_38839,0.294,0.235,0.235,0.059,0.059,0.294,0.353,0.412,0.471
Seq_38840,0.294,0.294,0.235,0.059,0.059,0.294,0.353,0.412,0.529
Seq_38841,0.294,0.235,0.294,0.059,0.059,0.294,0.412,0.412,0.471
Seq_38842,0.294,0.294,0.235,0.059,0.059,0.294,0.412,0.412,0.529
Seq_38843,0.235,0.294,0.294,0.059,0.059,0.235,0.471,0.353,0.529
Seq_38844,0.235,0.294,0.294,0.059,0.0,0.235,0.471,0.353,0.529
Seq_38845,0.235,0.235,0.353,0.059,0.0,0.235,0.471,0.353,0.529
Seq_38846,0.176,0.235,0.412,0.059,0.059,0.176,0.529,0.294,0.529
Seq_38847,0.235,0.235,0.412,0.059,0.059,0.235,0.529,0.353,0.471
Seq_38848,0.235,0.235,0.353,0.0,0.059,0.235,0.471,0.353,0.471
Seq_38849,0.176,0.235,0.412,0.0,0.059,0.176,0.471,0.294,0.529
Seq_38850,0.176,0.235,0.412,0.0,0.059,0.176,0.471,0.235,0.471
Seq_38851,0.176,0.176,0.412,0.0,0.059,0.176,0.412,0.235,0.412
Seq_38852,0.176,0.118,0.412,0.0,0.059,0.176,0.412,0.235,0.412
Seq_38853,0.176,0.176,0.412,0.0,0.118,0.176,0.412,0.235,0.353
Seq_38854,0.118,0.176,0.412,0.0,0.118,0.118,0.412,0.235,0.412
Seq_38855,0.176,0.176,0.353,0.0,0.118,0.176,0.353,0.294,0.353
Seq_38856,0.118,0.176,0.412,0.0,0.176,0.118,0.412,0.235,0.353
Seq_38857,0.118,0.118,0.471,0.0,0.176,0.118,0.471,0.235,0.294
Seq_38858,0.118,0.118,0.471,0.0,0.176,0.118,0.471,0.235,0.353
Seq_38859,0.176,0.059,0.471,0.0,0.176,0.176,0.412,0.294,0.294
Seq_38860,0.176,0.059,0.471,0.0,0.176,0.176,0.412,0.294,0.294
Seq_38861,0.235,0.059,0.412,0.0,0.176,0.235,0.353,0.353,0.294
Seq_38862,0.235,0.118,0.353,0.0,0.176,0.235,0.294,0.353,0.294
Seq_38863,0.235,0.118,0.353,0.0,0.118,0.235,0.294,0.353,0.353
Seq_38864,0.176,0.118,0.412,0.059,0.118,0.176,0.353,0.353,0.412
Seq_38865,0.176,0.118,0.471,0.059,0.118,0.176,0.412,0.294,0.353
Seq_38866,0.176,0.118,0.471,0.059,0.118,0.176,0.412,0.294,0.353
Seq_38867,0.235,0.118,0.471,0.059,0.118,0.235,0.412,0.353,0.353
Seq_38868,0.235,0.118,0.529,0.059,0.118,0.235,0.471,0.353,0.412
Seq_38869,0.235,0.118,0.588,0.059,0.118,0.235,0.529,0.353,0.412
Seq_38870,0.235,0.059,0.588,0.059,0.059,0.235,0.529,0.353,0.471
Seq_38871,0.235,0.059,0.647,0.059,0.059,0.235,0.588,0.294,0.412
Seq_38872,0.176,0.059,0.706,0.118,0.059,0.176,0.647,0.294,0.471
Seq_38873,0.176,0.059,0.647,0.118,0.0,0.176,0.588,0.294,0.471
Seq_38874,0.176,0.118,0.588,0.118,0.059,0.176,0.529,0.294,0.471
Seq_38875,0.176,0.176,0.529,0.118,0.059,0.176,0.471,0.294,0.471
Seq_38876,0.118,0.235,0.529,0.118,0.059,0.118,0.529,0.235,0.529
Seq_38877,0.118,0.235,0.529,0.118,0.059,0.118,0.529,0.235,0.529
Seq_38878,0.059,0.294,0.529,0.118,0.118,0.059,0.529,0.176,0.529
Seq_38879,0.059,0.235,0.529,0.118,0.118,0.059,0.529,0.176,0.529
Seq_38880,0.118,0.235,0.471,0.118,0.118,0.118,0.471,0.235,0.471
Seq_38881,0.118,0.235,0.471,0.059,0.176,0.118,0.471,0.176,0.412
Seq_38882,0.118,0.235,0.471,0.059,0.176,0.118,0.471,0.176,0.412
Seq_38883,0.118,0.235,0.412,0.059,0.176,0.118,0.471,0.176,0.412
Seq_38884,0.059,0.294,0.412,0.059,0.176,0.059,0.471,0.118,0.471
Seq_38885,0.0,0.059,0.882,0.0,0.0,0.0,0.824,0.0,0.706
Seq_38886,0.0,0.059,0.882,0.0,0.0,0.0,0.824,0.0,0.706
Seq_38887,0.059,0.059,0.824,0.0,0.0,0.059,0.765,0.059,0.647
Seq_38888,0.059,0.118,0.765,0.0,0.0,0.059,0.765,0.059,0.647
Seq_38889,0.059,0.118,0.765,0.0,0.0,0.059,0.765,0.059,0.588
Seq_38890,0.059,0.118,0.765,0.0,0.0,0.059,0.706,0.059,0.588
Seq_38891,0.059,0.118,0.765,0.0,0.0,0.059,0.706,0.059,0.529
Seq_38892,0.059,0.118,0.765,0.0,0.0,0.059,0.647,0.059,0.529
Seq_38893,0.059,0.118,0.765,0.0,0.0,0.059,0.647,0.059,0.471
Seq_38894,0.059,0.118,0.765,0.0,0.0,0.059,0.647,0.059,0.529
Seq_38895,0.059,0.176,0.706,0.0,0.0,0.059,0.588,0.059,0.588
Seq_38896,0.059,0.176,0.647,0.0,0.0,0.059,0.529,0.059,0.529
Seq_38897,0.059,0.176,0.588,0.0,0.0,0.059,0.471,0.059,0.588
Seq_38898,0.118,0.176,0.529,0.0,0.0,0.118,0.471,0.118,0.529
Seq_38899,0.118,0.176,0.529,0.0,0.0,0.118,0.471,0.118,0.588
Seq_38900,0.118,0.176,0.588,0.0,0.0,0.118,0.529,0.118,0.588
Seq_38901,0.118,0.176,0.588,0.0,0.0,0.118,0.588,0.118,0.588
Seq_38902,0.118,0.118,0.588,0.0,0.0,0.118,0.529,0.176,0.588
Seq_38903,0.118,0.118,0.588,0.0,0.0,0.118,0.529,0.176,0.588
Seq_38904,0.059,0.118,0.647,0.0,0.059,0.059,0.588,0.118,0.588
Seq_38905,0.059,0.059,0.647,0.0,0.059,0.059,0.529,0.118,0.588
Seq_38906,0.059,0.118,0.588,0.0,0.059,0.059,0.529,0.118,0.647
Seq_38907,0.059,0.118,0.588,0.0,0.059,0.059,0.588,0.118,0.588
Seq_38908,0.059,0.176,0.529,0.0,0.059,0.059,0.588,0.118,0.647
Seq_38909,0.059,0.235,0.471,0.0,0.059,0.059,0.647,0.118,0.647
Seq_38910,0.059,0.235,0.412,0.0,0.059,0.059,0.588,0.118,0.647
Seq_38911,0.118,0.235,0.353,0.0,0.059,0.118,0.529,0.176,0.588
Seq_38912,0.118,0.176,0.412,0.0,0.059,0.118,0.529,0.176,0.588
Seq_38913,0.118,0.176,0.471,0.0,0.059,0.118,0.529,0.176,0.647
Seq_38914,0.118,0.176,0.529,0.0,0.059,0.118,0.588,0.176,0.588
Seq_38915,0.118,0.176,0.529,0.0,0.059,0.118,0.588,0.176,0.588
Seq_38916,0.118,0.176,0.529,0.059,0.059,0.118,0.588,0.235,0.588
Seq_38917,0.176,0.176,0.471,0.059,0.059,0.176,0.529,0.294,0.588
Seq_38918,0.176,0.176,0.412,0.059,0.059,0.176,0.471,0.294,0.529
Seq_38919,0.176,0.176,0.471,0.059,0.059,0.176,0.529,0.235,0.529
Seq_38920,0.176,0.176,0.471,0.059,0.059,0.176,0.529,0.235,0.529
Seq_38921,0.176,0.176,0.412,0.059,0.0,0.176,0.471,0.235,0.529
Seq_38922,0.235,0.176,0.412,0.059,0.0,0.235,0.471,0.294,0.471
Seq_38923,0.294,0.118,0.412,0.059,0.0,0.294,0.412,0.353,0.412
Seq_38924,0.294,0.118,0.412,0.059,0.0,0.294,0.412,0.353,0.471
Seq_38925,0.353,0.059,0.412,0.059,0.0,0.353,0.353,0.412,0.412
Seq_38926,0.353,0.0,0.471,0.059,0.0,0.353,0.353,0.412,0.353
Seq_38927,0.353,0.0,0.529,0.059,0.0,0.353,0.412,0.412,0.353
Seq_38928,0.353,0.0,0.529,0.059,0.0,0.353,0.412,0.412,0.353
Seq_38929,0.353,0.0,0.529,0.118,0.0,0.353,0.471,0.471,0.353
Seq_38930,0.353,0.0,0.529,0.118,0.0,0.353,0.529,0.471,0.294
Seq_38931,0.353,0.0,0.529,0.118,0.0,0.353,0.529,0.471,0.294
Seq_38932,0.353,0.0,0.529,0.118,0.0,0.353,0.529,0.471,0.294
Seq_38933,0.412,0.0,0.471,0.059,0.0,0.412,0.471,0.471,0.235
Seq_38934,0.353,0.0,0.529,0.059,0.0,0.353,0.529,0.412,0.294
Seq_38935,0.353,0.0,0.588,0.059,0.0,0.353,0.588,0.412,0.294
Seq_38936,0.353,0.059,0.529,0.059,0.0,0.353,0.529,0.412,0.294
Seq_38937,0.353,0.059,0.471,0.059,0.0,0.353,0.471,0.412,0.235
Seq_38938,0.353,0.059,0.529,0.059,0.0,0.353,0.529,0.412,0.294
Seq_38939,0.294,0.059,0.588,0.059,0.0,0.294,0.529,0.353,0.353
Seq_38940,0.235,0.059,0.647,0.059,0.0,0.235,0.588,0.294,0.412
Seq_38941,0.235,0.118,0.588,0.059,0.0,0.235,0.529,0.294,0.412
Seq_38942,0.176,0.118,0.647,0.059,0.0,0.176,0.588,0.235,0.412
Seq_38943,0.176,0.118,0.588,0.059,0.0,0.176,0.529,0.235,0.471
Seq_38944,0.176,0.118,0.529,0.059,0.0,0.176,0.471,0.235,0.529
Seq_38945,0.118,0.118,0.588,0.059,0.0,0.118,0.529,0.176,0.529
Seq_38946,0.118,0.118,0.529,0.0,0.0,0.118,0.471,0.118,0.529
Seq_38947,0.118,0.118,0.529,0.0,0.0,0.118,0.471,0.118,0.588
Seq_38948,0.118,0.118,0.529,0.0,0.0,0.118,0.471,0.118,0.588
Seq_38949,0.059,0.118,0.588,0.0,0.0,0.059,0.529,0.059,0.647
Seq_38950,0.0,0.118,0.647,0.0,0.059,0.0,0.588,0.0,0.647
Seq_38951,0.0,0.176,0.588,0.0,0.059,0.0,0.529,0.0,0.647
Seq_38952,0.0,0.235,0.529,0.0,0.059,0.0,0.471,0.0,0.647
Seq_38953,0.0,0.176,0.588,0.0,0.059,0.0,0.471,0.0,0.647
Seq_38954,0.0,0.176,0.647,0.059,0.059,0.0,0.529,0.059,0.706
Seq_38955,0.0,0.176,0.647,0.059,0.059,0.0,0.471,0.059,0.706
Seq_38956,0.0,0.176,0.647,0.059,0.059,0.0,0.529,0.059,0.647
Seq_38957,0.0,0.176,0.647,0.059,0.059,0.0,0.471,0.059,0.647
Seq_38958,0.0,0.118,0.706,0.118,0.059,0.0,0.529,0.118,0.647
Seq_38959,0.0,0.118,0.706,0.118,0.059,0.0,0.529,0.118,0.706
Seq_38960,0.0,0.118,0.765,0.118,0.059,0.0,0.588,0.118,0.647
Seq_38961,0.059,0.118,0.765,0.118,0.059,0.059,0.588,0.176,0.588
Seq_38962,0.059,0.118,0.765,0.118,0.059,0.059,0.588,0.176,0.647
Seq_38963,0.059,0.118,0.824,0.118,0.059,0.059,0.647,0.176,0.647
Seq_38964,0.059,0.118,0.824,0.118,0.059,0.059,0.647,0.176,0.647
Seq_38965,0.059,0.176,0.765,0.118,0.059,0.059,0.647,0.176,0.706
Seq_38966,0.059,0.176,0.765,0.118,0.059,0.059,0.647,0.176,0.706
Seq_38967,0.059,0.176,0.765,0.118,0.0,0.059,0.647,0.176,0.765
Seq_38968,0.118,0.118,0.765,0.118,0.0,0.118,0.647,0.235,0.706
Seq_38969,0.118,0.059,0.824,0.118,0.0,0.118,0.706,0.235,0.765
Seq_38970,0.118,0.059,0.824,0.118,0.0,0.118,0.765,0.235,0.706
Seq_38971,0.118,0.059,0.824,0.059,0.0,0.118,0.765,0.176,0.706
Seq_38972,0.118,0.059,0.824,0.059,0.0,0.118,0.824,0.176,0.706
Seq_38973,0.176,0.059,0.765,0.059,0.0,0.176,0.765,0.235,0.706
Seq_38974,0.176,0.118,0.706,0.059,0.059,0.176,0.765,0.235,0.647
Seq_38975,0.235,0.118,0.647,0.0,0.059,0.235,0.706,0.235,0.588
Seq_38976,0.294,0.118,0.588,0.0,0.059,0.294,0.647,0.294,0.529
Seq_38977,0.294,0.118,0.588,0.059,0.059,0.294,0.647,0.353,0.588
Seq_38978,0.235,0.118,0.647,0.059,0.059,0.235,0.706,0.294,0.588
Seq_38979,0.235,0.118,0.647,0.059,0.059,0.235,0.706,0.294,0.588
Seq_38980,0.235,0.118,0.647,0.059,0.059,0.235,0.647,0.294,0.588
Seq_38981,0.235,0.118,0.647,0.059,0.059,0.235,0.647,0.294,0.588
Seq_38982,0.235,0.059,0.647,0.059,0.059,0.235,0.588,0.353,0.588
Seq_38983,0.294,0.059,0.588,0.059,0.059,0.294,0.529,0.412,0.529
Seq_38984,0.294,0.118,0.529,0.059,0.059,0.294,0.529,0.412,0.529
Seq_38985,0.235,0.118,0.588,0.059,0.059,0.235,0.588,0.353,0.529
Seq_38986,0.235,0.118,0.588,0.059,0.059,0.235,0.588,0.353,0.529
Seq_38987,0.294,0.118,0.529,0.059,0.059,0.294,0.529,0.412,0.529
Seq_38988,0.294,0.118,0.529,0.059,0.059,0.294,0.529,0.412,0.529
Seq_38989,0.294,0.118,0.471,0.059,0.059,0.294,0.471,0.412,0.471
Seq_38990,0.235,0.118,0.529,0.059,0.059,0.235,0.529,0.353,0.471
Seq_38991,0.235,0.118,0.529,0.059,0.0,0.235,0.588,0.353,0.529
Seq_38992,0.235,0.118,0.529,0.059,0.0,0.235,0.588,0.353,0.529
Seq_38993,0.176,0.118,0.588,0.059,0.0,0.176,0.647,0.294,0.529
Seq_38994,0.176,0.118,0.588,0.0,0.059,0.176,0.647,0.235,0.471
Seq_38995,0.176,0.118,0.588,0.0,0.059,0.176,0.588,0.235,0.529
Seq_38996,0.176,0.118,0.588,0.0,0.059,0.176,0.588,0.235,0.529
Seq_38997,0.235,0.118,0.529,0.0,0.059,0.235,0.588,0.294,0.471
Seq_38998,0.235,0.118,0.471,0.0,0.059,0.235,0.529,0.294,0.471
Seq_38999,0.235,0.118,0.529,0.059,0.059,0.235,0.588,0.294,0.471
Seq_39000,0.176,0.118,0.588,0.059,0.059,0.176,0.647,0.235,0.529
Seq_39001,0.176,0.059,0.647,0.059,0.059,0.176,0.588,0.235,0.529
Seq_39002,0.176,0.059,0.647,0.059,0.059,0.176,0.588,0.235,0.529
Seq_39003,0.176,0.118,0.588,0.059,0.118,0.176,0.529,0.235,0.471
Seq_39004,0.118,0.118,0.647,0.059,0.118,0.118,0.588,0.176,0.529
Seq_39005,0.118,0.176,0.588,0.059,0.118,0.118,0.529,0.176,0.529
Seq_39006,0.118,0.176,0.647,0.059,0.118,0.118,0.529,0.176,0.588
Seq_39007,0.118,0.176,0.647,0.059,0.118,0.118,0.471,0.176,0.647
Seq_39008,0.118,0.118,0.647,0.059,0.118,0.118,0.412,0.235,0.647
Seq_39009,0.059,0.176,0.647,0.059,0.118,0.059,0.471,0.176,0.706
Seq_39010,0.059,0.235,0.588,0.059,0.118,0.059,0.412,0.176,0.706
Seq_39011,0.059,0.235,0.588,0.059,0.059,0.059,0.412,0.176,0.765
Seq_39012,0.059,0.235,0.588,0.059,0.059,0.059,0.471,0.176,0.706
Seq_39013,0.059,0.235,0.588,0.059,0.059,0.059,0.471,0.176,0.706
Seq_39014,0.0,0.235,0.647,0.059,0.059,0.0,0.529,0.118,0.706
Seq_39015,0.0,0.235,0.647,0.059,0.059,0.0,0.529,0.118,0.647
Seq_39016,0.0,0.235,0.647,0.0,0.059,0.0,0.471,0.059,0.647
Seq_39017,0.0,0.235,0.647,0.0,0.059,0.0,0.412,0.059,0.647
Seq_39018,0.059,0.235,0.588,0.0,0.059,0.059,0.412,0.118,0.588
Seq_39019,0.059,0.294,0.529,0.0,0.118,0.059,0.353,0.118,0.588
Seq_39020,0.118,0.235,0.529,0.0,0.059,0.118,0.353,0.176,0.588
Seq_39021,0.118,0.235,0.529,0.0,0.059,0.118,0.353,0.176,0.588
Seq_39022,0.118,0.176,0.588,0.0,0.118,0.118,0.412,0.176,0.529
Seq_39023,0.118,0.176,0.588,0.0,0.118,0.118,0.412,0.176,0.529
Seq_39024,0.118,0.176,0.529,0.0,0.118,0.118,0.412,0.176,0.471
Seq_39025,0.118,0.235,0.529,0.0,0.118,0.118,0.471,0.118,0.471
Seq_39026,0.118,0.176,0.588,0.0,0.118,0.118,0.471,0.118,0.412
Seq_39027,0.118,0.118,0.588,0.0,0.118,0.118,0.471,0.118,0.471
Seq_39028,0.118,0.118,0.588,0.0,0.118,0.118,0.471,0.118,0.412
Seq_39029,0.118,0.118,0.588,0.0,0.118,0.118,0.412,0.118,0.471
Seq_39030,0.118,0.118,0.588,0.0,0.118,0.118,0.412,0.118,0.412
Seq_39031,0.118,0.118,0.588,0.0,0.118,0.118,0.353,0.118,0.471
Seq_39032,0.118,0.118,0.588,0.0,0.118,0.118,0.353,0.176,0.529
Seq_39033,0.118,0.118,0.588,0.0,0.118,0.118,0.412,0.176,0.529
Seq_39034,0.118,0.118,0.588,0.0,0.118,0.118,0.471,0.176,0.471
Seq_39035,0.059,0.118,0.588,0.0,0.118,0.059,0.471,0.118,0.529
Seq_39036,0.059,0.059,0.647,0.0,0.059,0.059,0.529,0.118,0.588
Seq_39037,0.0,0.059,0.706,0.0,0.118,0.0,0.588,0.059,0.588
Seq_39038,0.0,0.059,0.706,0.0,0.118,0.0,0.588,0.059,0.588
Seq_39039,0.059,0.059,0.647,0.0,0.059,0.059,0.529,0.118,0.588
Seq_39040,0.059,0.059,0.588,0.0,0.059,0.059,0.529,0.118,0.529
Seq_39041,0.059,0.059,0.647,0.0,0.059,0.059,0.588,0.118,0.529
Seq_39042,0.059,0.0,0.706,0.0,0.059,0.059,0.529,0.118,0.529
Seq_39043,0.059,0.0,0.706,0.0,0.059,0.059,0.529,0.118,0.529
Seq_39044,0.059,0.0,0.765,0.0,0.059,0.059,0.529,0.118,0.529
Seq_39045,0.059,0.0,0.765,0.0,0.118,0.059,0.529,0.118,0.529
Seq_39046,0.059,0.0,0.765,0.059,0.118,0.059,0.588,0.176,0.529
Seq_39047,0.059,0.0,0.765,0.059,0.118,0.059,0.529,0.176,0.588
Seq_39048,0.059,0.0,0.765,0.059,0.118,0.059,0.529,0.176,0.588
Seq_39049,0.059,0.0,0.824,0.118,0.118,0.059,0.588,0.176,0.588
Seq_39050,0.118,0.0,0.765,0.118,0.118,0.118,0.529,0.235,0.529
Seq_39051,0.118,0.0,0.765,0.118,0.118,0.118,0.529,0.235,0.588
Seq_39052,0.118,0.0,0.765,0.118,0.118,0.118,0.529,0.235,0.529
Seq_39053,0.176,0.0,0.706,0.118,0.118,0.176,0.471,0.294,0.471
Seq_39054,0.176,0.0,0.706,0.118,0.059,0.176,0.471,0.294,0.471
Seq_39055,0.176,0.0,0.706,0.118,0.059,0.176,0.471,0.294,0.471
Seq_39056,0.118,0.0,0.706,0.118,0.059,0.118,0.471,0.235,0.471
Seq_39057,0.176,0.0,0.706,0.118,0.059,0.176,0.471,0.294,0.471
Seq_39058,0.176,0.0,0.706,0.118,0.059,0.176,0.412,0.294,0.529
Seq_39059,0.176,0.0,0.647,0.118,0.059,0.176,0.412,0.294,0.471
Seq_39060,0.235,0.0,0.588,0.118,0.059,0.235,0.353,0.353,0.471
Seq_39061,0.235,0.059,0.529,0.118,0.118,0.235,0.353,0.353,0.412
Seq_39062,0.235,0.059,0.529,0.118,0.059,0.235,0.353,0.353,0.412
Seq_39063,0.235,0.059,0.471,0.059,0.059,0.235,0.294,0.294,0.353
Seq_39064,0.235,0.059,0.471,0.059,0.059,0.235,0.353,0.294,0.294
Seq_39065,0.235,0.059,0.471,0.118,0.059,0.235,0.412,0.353,0.294
Seq_39066,0.235,0.118,0.412,0.059,0.118,0.235,0.353,0.294,0.235
Seq_39067,0.176,0.118,0.471,0.059,0.118,0.176,0.412,0.235,0.294
Seq_39068,0.176,0.118,0.471,0.059,0.118,0.176,0.412,0.235,0.294
Seq_39069,0.235,0.118,0.471,0.059,0.118,0.235,0.412,0.294,0.294
Seq_39070,0.176,0.118,0.529,0.059,0.118,0.176,0.412,0.235,0.353
Seq_39071,0.176,0.118,0.529,0.059,0.118,0.176,0.412,0.235,0.353
Seq_39072,0.176,0.118,0.471,0.059,0.118,0.176,0.353,0.235,0.353
Seq_39073,0.176,0.118,0.529,0.059,0.118,0.176,0.412,0.235,0.353
Seq_39074,0.118,0.176,0.529,0.059,0.118,0.118,0.412,0.176,0.412
Seq_39075,0.118,0.176,0.529,0.059,0.176,0.118,0.471,0.176,0.353
Seq_39076,0.118,0.235,0.529,0.059,0.176,0.118,0.471,0.176,0.412
Seq_39077,0.059,0.235,0.588,0.059,0.176,0.059,0.471,0.118,0.471
Seq_39078,0.059,0.176,0.647,0.059,0.118,0.059,0.529,0.118,0.471
Seq_39079,0.059,0.176,0.647,0.059,0.118,0.059,0.529,0.118,0.471
Seq_39080,0.059,0.235,0.647,0.059,0.118,0.059,0.588,0.118,0.529
Seq_39081,0.059,0.235,0.588,0.059,0.118,0.059,0.529,0.118,0.529
Seq_39082,0.059,0.235,0.588,0.0,0.118,0.059,0.529,0.059,0.529
Seq_39083,0.059,0.176,0.647,0.0,0.059,0.059,0.588,0.059,0.529
Seq_39084,0.118,0.176,0.588,0.0,0.059,0.118,0.529,0.118,0.471
Seq_39085,0.176,0.176,0.529,0.0,0.059,0.176,0.471,0.176,0.412
Seq_39086,0.118,0.235,0.529,0.0,0.118,0.118,0.471,0.118,0.412
Seq_39087,0.176,0.235,0.471,0.0,0.118,0.176,0.471,0.176,0.353
Seq_39088,0.176,0.294,0.412,0.0,0.118,0.176,0.412,0.176,0.412
Seq_39089,0.176,0.294,0.471,0.0,0.118,0.176,0.412,0.176,0.412
Seq_39090,0.235,0.294,0.412,0.0,0.118,0.235,0.353,0.235,0.412
Seq_39091,0.235,0.294,0.412,0.0,0.176,0.235,0.353,0.235,0.353
Seq_39092,0.294,0.294,0.353,0.0,0.118,0.294,0.294,0.294,0.353
Seq_39093,0.294,0.235,0.412,0.0,0.118,0.294,0.353,0.294,0.353
Seq_39094,0.294,0.235,0.353,0.0,0.118,0.294,0.353,0.294,0.294
Seq_39095,0.294,0.235,0.294,0.0,0.118,0.294,0.294,0.294,0.353
Seq_39096,0.294,0.235,0.294,0.0,0.118,0.294,0.294,0.294,0.353
Seq_39097,0.294,0.176,0.353,0.0,0.118,0.294,0.294,0.294,0.353
Seq_39098,0.294,0.235,0.353,0.0,0.176,0.294,0.294,0.294,0.353
Seq_39099,0.294,0.294,0.294,0.0,0.176,0.294,0.235,0.294,0.353
Seq_39100,0.294,0.294,0.294,0.0,0.235,0.294,0.235,0.294,0.353
Seq_39101,0.235,0.353,0.294,0.0,0.235,0.235,0.235,0.235,0.353
Seq_39102,0.176,0.353,0.294,0.0,0.235,0.176,0.235,0.176,0.353
Seq_39103,0.176,0.353,0.294,0.0,0.176,0.176,0.294,0.176,0.412
Seq_39104,0.118,0.353,0.353,0.0,0.176,0.118,0.353,0.118,0.471
Seq_39105,0.118,0.294,0.412,0.0,0.235,0.118,0.412,0.118,0.412
Seq_39106,0.118,0.294,0.412,0.0,0.235,0.118,0.471,0.118,0.412
Seq_39107,0.059,0.294,0.471,0.0,0.235,0.059,0.529,0.059,0.471
Seq_39108,0.059,0.235,0.529,0.0,0.176,0.059,0.588,0.059,0.471
Seq_39109,0.0,0.235,0.588,0.0,0.176,0.0,0.647,0.0,0.529
Seq_39110,0.0,0.235,0.529,0.0,0.176,0.0,0.588,0.0,0.471
Seq_39111,0.0,0.235,0.588,0.0,0.176,0.0,0.647,0.0,0.529
Seq_39112,0.0,0.294,0.588,0.0,0.176,0.0,0.706,0.0,0.529
Seq_39113,0.0,0.294,0.529,0.0,0.176,0.0,0.647,0.0,0.529
Seq_39114,0.059,0.294,0.471,0.0,0.176,0.059,0.588,0.059,0.471
Seq_39115,0.059,0.235,0.529,0.0,0.118,0.059,0.647,0.059,0.529
Seq_39116,0.059,0.176,0.588,0.0,0.118,0.059,0.706,0.059,0.529
Seq_39117,0.059,0.176,0.588,0.0,0.059,0.059,0.706,0.059,0.588
Seq_39118,0.118,0.118,0.588,0.0,0.059,0.118,0.706,0.118,0.588
Seq_39119,0.118,0.176,0.588,0.0,0.059,0.118,0.765,0.118,0.647
Seq_39120,0.118,0.118,0.588,0.0,0.059,0.118,0.706,0.118,0.588
Seq_39121,0.176,0.118,0.529,0.0,0.059,0.176,0.647,0.176,0.529
Seq_39122,0.176,0.118,0.471,0.0,0.0,0.176,0.588,0.176,0.588
Seq_39123,0.176,0.118,0.412,0.0,0.0,0.176,0.529,0.176,0.529
Seq_39124,0.176,0.118,0.412,0.0,0.0,0.176,0.529,0.176,0.529
Seq_39125,0.176,0.118,0.412,0.0,0.0,0.176,0.529,0.176,0.588
Seq_39126,0.176,0.118,0.412,0.0,0.0,0.176,0.529,0.176,0.529
Seq_39127,0.176,0.118,0.471,0.0,0.0,0.176,0.588,0.176,0.588
Seq_39128,0.176,0.118,0.471,0.0,0.0,0.176,0.529,0.176,0.588
Seq_39129,0.176,0.059,0.529,0.0,0.0,0.176,0.471,0.176,0.588
Seq_39130,0.176,0.059,0.588,0.0,0.0,0.176,0.529,0.176,0.647
Seq_39131,0.118,0.059,0.647,0.0,0.0,0.118,0.588,0.118,0.706
Seq_39132,0.118,0.059,0.647,0.0,0.0,0.118,0.588,0.118,0.706
Seq_39133,0.118,0.059,0.588,0.0,0.0,0.118,0.529,0.176,0.706
Seq_39134,0.118,0.059,0.529,0.0,0.0,0.118,0.471,0.235,0.706
Seq_39135,0.118,0.059,0.529,0.0,0.0,0.118,0.471,0.235,0.706
Seq_39136,0.118,0.0,0.588,0.0,0.0,0.118,0.471,0.235,0.647
Seq_39137,0.176,0.0,0.588,0.0,0.0,0.176,0.471,0.294,0.647
Seq_39138,0.118,0.0,0.588,0.0,0.0,0.118,0.471,0.235,0.647
Seq_39139,0.118,0.0,0.647,0.0,0.0,0.118,0.529,0.235,0.588
Seq_39140,0.118,0.0,0.706,0.0,0.0,0.118,0.588,0.235,0.588
Seq_39141,0.176,0.0,0.647,0.0,0.0,0.176,0.529,0.294,0.529
Seq_39142,0.176,0.0,0.647,0.0,0.0,0.176,0.529,0.294,0.471
Seq_39143,0.176,0.0,0.647,0.0,0.0,0.176,0.529,0.294,0.471
Seq_39144,0.176,0.059,0.588,0.0,0.0,0.176,0.529,0.294,0.471
Seq_39145,0.176,0.059,0.529,0.0,0.0,0.176,0.529,0.294,0.412
Seq_39146,0.176,0.059,0.471,0.0,0.0,0.176,0.529,0.294,0.412
Seq_39147,0.235,0.059,0.412,0.0,0.0,0.235,0.471,0.353,0.353
Seq_39148,0.235,0.059,0.412,0.0,0.0,0.235,0.412,0.353,0.353
Seq_39149,0.235,0.059,0.412,0.0,0.0,0.235,0.412,0.353,0.294
